,CID,name,smiles,7.1,8.1,8.2,8.5,8.6,8.7
8617,68618,"1H-Indole-2-carbonitrile, 4-(2-hydroxy-3-((1-methylethyl)amino)propoxy)-3-iodo-",CC(C)NCC(COC1=CC=CC2=C1C(=C(N2)C#N)I)O,,,,,,
8618,68619,CID 68619,CN1CC[C@]23[C@@H]4[C@@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.Br,,,,,,
8619,68620,CID 68620,CCOC1=C2C3=C(C[C@H]4[C@H]5[C@]3(CC[N+]4(C)C)[C@@H](O2)[C@H](C=C5)O)C=C1.[I-],,,,,,
8620,68621,CID 68621,CCOC1=C2C3=C(C[C@H]4[C@H]5[C@]3(CC[N+]4(C)C)[C@@H](O2)[C@H](C=C5)O)C=C1,,,,,,
8621,68622,CID 68622,CN1CC[C@]23[C@@H]4[C@@H]1CC5=C2C(=C(C=C5)OCN6CCOCC6)O[C@H]3[C@H](CC4)O,,,,,,
8622,68623,CID 68623,CCOC1=C2C3=C(C[C@H]4[C@H]5[C@]3(CCN4)[C@@H](O2)[C@H](C=C5)O)C=C1,,,,,,
8623,68624,Lomefloxacin hydrochloride,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.Cl,,,"['Substances that inhibit the growth or reproduction of BACTERIA. (See all compounds classified as Anti-Bacterial Agents.)', 'Compounds that inhibit the activity of DNA TOPOISOMERASE II. Included in this category are a variety of ANTINEOPLASTIC AGENTS which target the eukaryotic form of topoisomerase II and ANTIBACTERIAL AGENTS which target the prokaryotic form of topoisomerase II. (See all compounds classified as Topoisomerase II Inhibitors.)']",,,
8624,68625,"Oxytocin, 4-L-asparagine-",CC[C@H](C)C1C(=O)N[C@H](C(=O)N[C@H](C(=O)NC(CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CC(=O)N,,,,,,
8625,68626,Fenspiride hydrochloride,C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3.Cl,,,['Agents that cause an increase in the expansion of a bronchus or bronchial tubes. (See all compounds classified as Bronchodilator Agents.)'],,,
8626,68627,Silandrone,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O[Si](C)(C)C)CCC4=CC(=O)CC[C@]34C,,,,,,
8627,68628,Tetramisole hydrochloride,C1CSC2=NC(CN21)C3=CC=CC=C3.Cl,,,,,,
8628,68629,Metizoline hydrochloride,CC1=C(C2=CC=CC=C2S1)CC3=NCCN3.Cl,,,,,,
8629,68630,Furazolium chloride,C1CN2C(=CSC2=N1)C3=CC=C(O3)[N+](=O)[O-].Cl,,,,,,
8630,68631,"3-(5-Nitrofuran-2-yl)-5,6-dihydroimidazo[2,1-b][1,3]thiazole",C1CN2C(=CSC2=N1)C3=CC=C(O3)[N+](=O)[O-],,,,,,
8631,68632,CID 68632,CC1([C@@H](N2[C@H](S1)C(C2=O)N3C(=O)[C@H](NC3(C)C)C4=CC=CC=C4)C(=O)[O-])C.[K+],,,,,,
8632,68633,"(2S,5R)-6-[(4R)-2,2-dimethyl-5-oxo-4-phenylimidazolidin-1-yl]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",CC1([C@@H](N2[C@H](S1)C(C2=O)N3C(=O)[C@H](NC3(C)C)C4=CC=CC=C4)C(=O)O)C,,,,,,
8633,68634,Oxiperomide,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCOC4=CC=CC=C4,,,,,,
8634,68635,Sanguinarium Chloride,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6.[Cl-],,,"['Agents that have a strengthening effect on the heart or that can increase cardiac output. They may be CARDIAC GLYCOSIDES; SYMPATHOMIMETICS; or other drugs. They are used after MYOCARDIAL INFARCT; CARDIAC SURGICAL PROCEDURES; in SHOCK; or in congestive heart failure (HEART FAILURE). (See all compounds classified as Cardiotonic Agents.)', 'Substances that prevent infectious agents or organisms from spreading or kill infectious agents in order to prevent the spread of infection. (See all compounds classified as Anti-Infective Agents.)']",,,
8635,68636,Simtrazenum,CN(C1=CC=CC=C1)N=NN(C)C2=CC=CC=C2,,,,,,
8636,68637,Guaifylline,CN1C2=C(C(=O)N(C1=O)C)NC=N2.COC1=CC=CC=C1OCC(CO)O,,,,,,
8637,68638,Levamfetamine succinate,C[C@H](CC1=CC=CC=C1)N.C(CC(=O)O)C(=O)O,,,,,,
8638,68639,Parapenzolate bromide,C[N+]1(CCC(CC1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-],,,,,,
8639,68640,Parapenzolate,C[N+]1(CCC(CC1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,,,,,,
8640,68641,CID 68641,C[C@@H]1[C@]([C@@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC)(C=NNC(=O)C4=CC=NC=C4)O.OS(=O)(=O)O,,,,,,
8641,68642,CID 68642,C[C@H]1[C@]([C@@H]([C@H](O1)O[C@@H]2[C@@H]([C@@H]([C@H]([C@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@@H]3[C@@H](C([C@H]([C@@H](O3)CO)O)O)NC)(C=NNC(=O)C4=CC=NC=C4)O,,,,,,
8642,68643,Betahistine dihydrochloride,CNCCC1=CC=CC=N1.Cl.Cl,,,"['Drugs that bind to and activate histamine receptors. Although they have been suggested for a variety of clinical applications histamine agonists have so far been more widely used in research than therapeutically. (See all compounds classified as Histamine Agonists.)', 'Drugs used to cause dilation of the blood vessels. (See all compounds classified as Vasodilator Agents.)']",,,
8643,68644,Testosterone ketolaurate,CCCCCCCCCC(=O)CC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,,,,,,
8644,68645,CID 68645,C(=O)(O)O.O=[BiH].O=[BiH],,,,,,
8645,68646,Etafedrine HCl,CCN(C)C(C)C(C1=CC=CC=C1)O.Cl,,,,,,
8646,68647,Ondansetron hydrochloride,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C.Cl,['Treatment of alcohol use disorder'],,"['Drugs that bind to but do not activate SEROTONIN 5-HT3 RECEPTORS, thereby blocking the actions of SEROTONIN or SEROTONIN 5-HT3 RECEPTOR AGONISTS. (See all compounds classified as Serotonin 5-HT3 Receptor Antagonists.)', 'Agents, usually topical, that relieve itching (pruritus). (See all compounds classified as Antipruritics.)', 'Drugs used to prevent NAUSEA or VOMITING. (See all compounds classified as Antiemetics.)']",,,
8647,68648,Leucinocaine,CCN(CC)C(CC(C)C)COC(=O)C1=CC=C(C=C1)N,,,,,,
8648,68649,[Arg8]vasotocin,CC[C@H](C)C1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,,,,,,
8649,68650,Mecetronium ethylsulfate,CCCCCCCCCCCCCCCC[N+](C)(C)CC.CCOS(=O)(=O)[O-],,,,,,
8650,68651,Calcium levulinate dihydrate,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].O.O.[Ca+2],,,,,,
8651,68652,CID 68652,C([O-])S(=O)O.O.O.[Na+],,,,,,
8652,68653,CID 68653,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@H](C(=O)[O-])N.O.[Na+],,,,,,
8653,68654,Sodium picosulfate,C1=CC=NC(=C1)C(C2=CC=C(C=C2)OS(=O)(=O)[O-])C3=CC=C(C=C3)OS(=O)(=O)[O-].[Na+].[Na+],,,['Agents that are used to stimulate evacuation of the bowels. (See all compounds classified as Cathartics.)'],,,
8654,68655,Meclorisone dibutyrate,CCCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)Cl)C)C)OC(=O)CCC,,,,,,
8655,68656,CID 68656,C(=O)(O)[O-].O.O.[Na+].[AlH3],,,,,,
8656,68657,Bunolol hydrochloride,CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O.Cl,,,"['Drugs that inhibit the actions of the sympathetic nervous system by any mechanism. The most common of these are the ADRENERGIC ANTAGONISTS and drugs that deplete norepinephrine or reduce the release of transmitters from adrenergic postganglionic terminals (see ADRENERGIC AGENTS). Drugs that act in the central nervous system to reduce sympathetic activity (e.g., centrally acting alpha-2 adrenergic agonists, see ADRENERGIC ALPHA-AGONISTS) are included here. (See all compounds classified as Sympatholytics.)', 'Drugs that bind to but do not activate beta-adrenergic receptors thereby blocking the actions of beta-adrenergic agonists. Adrenergic beta-antagonists are used for treatment of hypertension, cardiac arrhythmias, angina pectoris, glaucoma, migraine headaches, and anxiety. (See all compounds classified as Adrenergic beta-Antagonists.)']",,,
8657,68658,Pirbuterol hydrochloride,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O.Cl.Cl,,,"['Agents that have a strengthening effect on the heart or that can increase cardiac output. They may be CARDIAC GLYCOSIDES; SYMPATHOMIMETICS; or other drugs. They are used after MYOCARDIAL INFARCT; CARDIAC SURGICAL PROCEDURES; in SHOCK; or in congestive heart failure (HEART FAILURE). (See all compounds classified as Cardiotonic Agents.)', 'Compounds bind to and activate ADRENERGIC BETA-2 RECEPTORS. (See all compounds classified as Adrenergic beta-2 Receptor Agonists.)', 'Agents that cause an increase in the expansion of a bronchus or bronchial tubes. (See all compounds classified as Bronchodilator Agents.)']",,,
8658,68659,Calcium Clofibrate,CC(C)(C(=O)[O-])OC1=CC=C(C=C1)Cl.CC(C)(C(=O)[O-])OC1=CC=C(C=C1)Cl.[Ca+2],,,,,,
8659,68660,CID 68660,CCCCCCCCCCCCCCN1CCN(C1=O)CCN2CCN(CC2)C(=C)N(CC)CC,,,,,,
8660,68661,Leuciglumer,CC(C)C[C@@H](C(=O)O)N.COC(=O)CC[C@@H](C(=O)O)N,,,,,,
8661,68662,L-Glutamic acid 5-methyl ester,COC(=O)CC[C@@H](C(=O)O)N,,,,,,
8662,68663,Biriperone,C1CN2CC3=C(CC2CN1CCCC(=O)C4=CC=C(C=C4)F)C5=CC=CC=C5N3,,,,,,
8663,68664,Befuraline,C1CN(CCN1CC2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4O3,,,,,,
8664,68665,Lonaprofen,CC(C(=O)OC)OC1=C(C2=CC=CC=C2C=C1)Cl,,,,,,
8665,68666,Cefcanel,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)O)SC2)C(=O)O,,,,,,
8666,68667,Pentona,CC1(CC[C@@H]2C[C@H](C[C@H]1N2C)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)C,,,,,,
8667,68668,Nafetolol,CC(C)(C)NCC(COC1=C2C3CCC(C2=C(C=C1)O)CC3)O,,,,,,
8668,68669,Pumitepa,CN1C=NC2=C1C(=NC(=N2)N(C)C)NP(=O)(N3CC3)N4CC4,,,,,,
8669,68670,Carmetizide,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)C(=O)OC,,,,,,
8670,68671,Ronifibrate,CC(C)(C(=O)OCCCOC(=O)C1=CN=CC=C1)OC2=CC=C(C=C2)Cl,,,,,,
8671,68672,Lopirazepam,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2N=C(C=C3)Cl)O)Cl,,,,,,
8672,68673,Pargolol,CC(C)(C)NCC(COC1=CC=CC=C1OCC#C)O,,,,,,
8673,68674,Spiroxepin,CN(C)CC1COC2(O1)C3=CC=CC=C3COC4=CC=CC=C24,,,,,,
8674,68675,Xinidamine,CC1=CC(=C(C=C1)CN2C3=CC=CC=C3C(=N2)C(=O)O)C,,,,,,
8675,68676,Bufezolac,CC(C)CN1C(=C(C(=N1)C2=CC=CC=C2)C3=CC=CC=C3)CC(=O)O,,,,,,
8676,68677,Isofezolac,C1=CC=C(C=C1)C2=C(N(N=C2C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O,,,,,,
8677,68678,Mezilamine,CNC1=NC(=C(C(=N1)Cl)SC)N2CCN(CC2)C,,,,,,
8678,68679,Tolnidamine,CC1=C(C=CC(=C1)Cl)CN2C3=CC=CC=C3C(=N2)C(=O)O,,,,,,
8679,68680,Tocofibrate,CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C(C)(C)OC3=CC=C(C=C3)Cl)C,,,,,,
8680,68681,Bacmecillinam,CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2N=CN3CCCCCC3)(C)C,,,,,,
8681,68682,Arbekacin,C1C[C@H]([C@H](O[C@@H]1CN)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)NC(=O)[C@H](CCN)O)N)N,"['Arbekacin is used for the short term treatment of multi-resistant bacterial infections, such as methicillin-resistant <i>Staphylococcus aureus</i> (MRSA).']","['Arbekacin is an aminoglycoside. Aminoglycosides function by binding to bacterial 30S ribosomal subunits, causing t-RNA misreads, and preventing the production of proteins. Anaerobes are less susceptible to aminoglycosides because they do not spend as much energy as aerobes on taking up chemicals like aminoglycosides. Aminoglycosides are useful primarily in infections involving aerobic, gram-negative bacteria, such as Pseudomonas, Acinetobacter, and Enterobacter.']",['Substances that inhibit the growth or reproduction of BACTERIA. (See all compounds classified as Anti-Bacterial Agents.)'],['Aminoglycosides are not well absorbed from the gastrointestinal tract. Their absorption is markedly improved by parenteral administration.'],,['3 hours']
8682,68683,Fibracillin,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)C(C)(C)OC4=CC=C(C=C4)Cl)C(=O)O)C,,,,,,
8683,68684,Clanfenur,CN(C)C1=C(C(=CC=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl,,,,,,
8684,68685,Cinprazol,C1CN(CCN1CC=CC2=CC=CC=C2)CC3=NC4=CC=CC=C4N3CCC(=O)C5=CC=CC=C5,,,,,,
8685,68686,Tianafac,CC1=C(SC2=C1C=C(C=C2)Cl)CC(=O)O,,,,,,
8686,68687,Desglugastrin,C[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)NCC(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N)NC(=O)CCCC(=O)O,,,,,,
8687,68688,Diproxadol,CC1C(=O)N(C2=C(O1)C=CC(=C2)Cl)CC(CO)O,,,,,,
8688,68689,Valdipromide,CCCC(CCC)(CCC)C(=O)N,,,,,,
8689,68690,Galosemide,CCC(=O)NS(=O)(=O)C1=C(C=CN=C1)NC2=CC=CC(=C2)C(F)(F)F,,,,,,
8690,68691,CID 68691,CN1C(CNC2=C1C(=O)N=C(N2)N)CCNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,,,,,,
8691,68692,Cefrotil,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=C(C=C3)C4=NCCCN4)SC1)C(=O)O,,,,,,
8692,68693,CID 68693,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N[C@@H](C=O)[C@@H]([C@H]([C@@H](CO)O)O)O,,,,,,
8693,68694,Benzaprinoxide,C[N+](C)(CCC=C1C2=C(C=CC3=CC=CC=C31)C(=CC=C2)Cl)[O-],,,,,,
8694,68695,CID 68695,CC1=C2C=C(C(=O)C=C2OC(=C1)O)OCC(=O)O,,,,,,
8695,68696,Zoloperone,COC1=CC=CC=C1N2CCN(CC2)CCC3=C(NC(=O)O3)C4=CC=C(C=C4)F,,,,,,
8696,68697,Ivarimod,CC(C)C1=C[C@@]23CC[C@@H]4[C@@]([C@H]2C[C@@H]1[C@@H]5[C@H]3C(=O)N(C5=O)CCO)(CCC[C@@]4(C)C(=O)N6CCOCC6)C,,,,,,
8697,68698,Ibuterol,CC(C)C(=O)OC1=CC(=CC(=C1)C(CNC(C)(C)C)O)OC(=O)C(C)C,,,,,,
8698,68699,Moxaprindine,CCN(CC)CCCN(C1CC2=CC=CC=C2C1OC)C3=CC=CC=C3,,,,,,
8699,68700,Dexindoprofen,C[C@@H](C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,,,"['Compounds or agents that combine with cyclooxygenase (PROSTAGLANDIN-ENDOPEROXIDE SYNTHASES) and thereby prevent its substrate-enzyme combination with arachidonic acid and the formation of eicosanoids, prostaglandins, and thromboxanes. (See all compounds classified as Cyclooxygenase Inhibitors.)']",,,
8700,68701,Ponfibrate,CCOC(=O)C1OC2=C(C=C(C=C2)Cl)C(C3=C(O1)C=CC(=C3)Cl)C,,,,,,
8701,68702,Fepitrizol,CN1C(=NC(=N1)C2=CN=CC=C2)C3=CC=CC=C3CO,,,,,,
8702,68703,"[(5S)-3,3,5-trimethylcyclohexyl] pyridine-3-carboxylate",C[C@@H]1CC(CC(C1)(C)C)OC(=O)C2=CN=CC=C2,,,,,,
8703,68704,Ibuproxam,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NO,,,"['Anti-inflammatory agents that are non-steroidal in nature. In addition to anti-inflammatory actions, they have analgesic, antipyretic, and platelet-inhibitory actions. They act by blocking the synthesis of prostaglandins by inhibiting cyclooxygenase, which converts arachidonic acid to cyclic endoperoxides, precursors of prostaglandins. Inhibition of prostaglandin synthesis accounts for their analgesic, antipyretic, and platelet-inhibitory actions; other mechanisms may contribute to their anti-inflammatory effects. (See all compounds classified as Anti-Inflammatory Agents, Non-Steroidal.)']",,,
8704,68705,Rociverine,CCN(CC)CC(C)OC(=O)C1CCCC[C@@]1(C2CCCCC2)O,,,['Agents that inhibit the actions of the parasympathetic nervous system. The major group of drugs used therapeutically for this purpose is the MUSCARINIC ANTAGONISTS. (See all compounds classified as Parasympatholytics.)'],,,
8705,68706,Lonazolac,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)CC(=O)O,,,"['Anti-inflammatory agents that are non-steroidal in nature. In addition to anti-inflammatory actions, they have analgesic, antipyretic, and platelet-inhibitory actions. They act by blocking the synthesis of prostaglandins by inhibiting cyclooxygenase, which converts arachidonic acid to cyclic endoperoxides, precursors of prostaglandins. Inhibition of prostaglandin synthesis accounts for their analgesic, antipyretic, and platelet-inhibitory actions; other mechanisms may contribute to their anti-inflammatory effects. (See all compounds classified as Anti-Inflammatory Agents, Non-Steroidal.)']",,,
8706,68707,Letosteine,CCOC(=O)CSCCC1NC(CS1)C(=O)O,,,"['Agents that increase mucous excretion. Mucolytic agents, that is drugs that liquefy mucous secretions, are also included here. (See all compounds classified as Expectorants.)']",,,
8707,68708,Floxacrine,C1C(CC(=O)C2=C1N(C3=C(C2=O)C=C(C=C3)Cl)O)C4=CC=C(C=C4)C(F)(F)F,,,,,,
8708,68709,Cicarperone,C1CCC2C(C1)C(CCN2CCCC(=O)C3=CC=C(C=C3)F)OC(=O)N,,,,,,
8709,68710,Toprilidine,CC1=CC=CC=C1N2CCN(CC2)CCCOC3=CC=CC=N3,,,,,,
8710,68711,Pirozadil,COC1=CC(=CC(=C1OC)OC)C(=O)OCC2=NC(=CC=C2)COC(=O)C3=CC(=C(C(=C3)OC)OC)OC,,,,,,
8711,68712,Rilmenidine,C1CC1C(C2CC2)NC3=NCCO3,,,"['Drugs used in the treatment of acute or chronic vascular HYPERTENSION regardless of pharmacological mechanism. Among the antihypertensive agents are DIURETICS; (especially DIURETICS, THIAZIDE); ADRENERGIC BETA-ANTAGONISTS; ADRENERGIC ALPHA-ANTAGONISTS; ANGIOTENSIN-CONVERTING ENZYME INHIBITORS; CALCIUM CHANNEL BLOCKERS; GANGLIONIC BLOCKERS; and VASODILATOR AGENTS. (See all compounds classified as Antihypertensive Agents.)', 'Drugs that inhibit the actions of the sympathetic nervous system by any mechanism. The most common of these are the ADRENERGIC ANTAGONISTS and drugs that deplete norepinephrine or reduce the release of transmitters from adrenergic postganglionic terminals (see ADRENERGIC AGENTS). Drugs that act in the central nervous system to reduce sympathetic activity (e.g., centrally acting alpha-2 adrenergic agonists, see ADRENERGIC ALPHA-AGONISTS) are included here. (See all compounds classified as Sympatholytics.)', 'Compounds that bind to and activate ADRENERGIC ALPHA-2 RECEPTORS. (See all compounds classified as Adrenergic alpha-2 Receptor Agonists.)']",,,
8712,68713,Metralindole,CN1CCN2C3=C(C=C(C=C3)OC)C4=C2C1=NCC4,['Investigated for the treatment of depression.'],,,,,
8713,68714,2-[1-[3-[6-Fluoro-2-(trifluoromethyl)thioxanthen-9-ylidene]propyl]piperidin-4-yl]ethanol,C1CN(CCC1CCO)CCC=C2C3=C(C=C(C=C3)F)SC4=C2C=C(C=C4)C(F)(F)F,,,"['Agents that control agitated psychotic behavior, alleviate acute psychotic states, reduce psychotic symptoms, and exert a quieting effect. They are used in SCHIZOPHRENIA; senile dementia; transient psychosis following surgery; or MYOCARDIAL INFARCTION; etc. These drugs are often referred to as neuroleptics alluding to the tendency to produce neurological side effects, but not all antipsychotics are likely to produce such effects. Many of these drugs may also be effective against nausea, emesis, and pruritus. (See all compounds classified as Antipsychotic Agents.)']",,,
8714,68715,Fenirofibrate,CC(C)(C(=O)O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)O,,,,,,
8715,68716,Benzocal,C=O.C1=CC(=CC=C1O)[As](=O)(O)O,,,,,,
8716,68717,Clovoxamine-[d3],COCCCCC(=NOCCN)C1=CC=C(C=C1)Cl,,,"['Drugs that bind to but do not activate serotonin receptors, thereby blocking the actions of serotonin or SEROTONIN RECEPTOR AGONISTS. (See all compounds classified as Serotonin Antagonists.)', 'Mood-stimulating drugs used primarily in the treatment of affective disorders and related conditions. Several MONOAMINE OXIDASE INHIBITORS are useful as antidepressants apparently as a long-term consequence of their modulation of catecholamine levels. The tricyclic compounds useful as antidepressive agents (ANTIDEPRESSIVE AGENTS, TRICYCLIC) also appear to act through brain catecholamine systems. A third group (ANTIDEPRESSIVE AGENTS, SECOND-GENERATION) is a diverse group of drugs including some that act specifically on serotonergic systems. (See all compounds classified as Antidepressive Agents.)']",,,
8717,68718,Cefsumide,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC(=CC=C3)NS(=O)(=O)C)N)SC1)C(=O)O,,,,,,
8718,68719,"3-N-[(2,6-dichlorophenyl)methylideneamino]-1,2,4-triazole-3,4-diamine",C1=CC(=C(C(=C1)Cl)C=NNC2=NN=CN2N)Cl,,,,,,
8719,68720,Pirifibrate,CC(C)(C(=O)OCC1=CC=CC(=N1)CO)OC2=CC=C(C=C2)Cl,,,,,,
8720,68721,Doxaminol,CN(CCC1C2=CC=CC=C2COC3=CC=CC=C13)CC(COC4=CC=CC=C4)O,,,,,,
8721,68722,Pivoxazepam,CC(C)(C)C(=O)OC1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,,,,,,
8722,68723,Antrafenine,C1CN(CCN1CCOC(=O)C2=CC=CC=C2NC3=C4C=CC(=CC4=NC=C3)C(F)(F)F)C5=CC=CC(=C5)C(F)(F)F,['Antrafenine is used as an anti-inflammatory and analgesic agent for the relief of mild to moderate pain.'],"['Its mode of action is not fully understood; however, its ability to inhibit prostaglandin synthesis may be involved in the anti-inflammatory effect.']",,,,
8723,68724,Pirinidazole,CN1C(=CN=C1CSC2=CC=CC=N2)[N+](=O)[O-],,,,,,
8724,68725,Iprozilamine,CC(C)NC1=NC(=C(C(=N1)Cl)SC)N2CCN(CC2)C,,,,,,
8725,68726,Technetium Tc 99m succimer,C(C(C(=O)O)S)(C(=O)O)S.[99Tc],,,"['Compounds that are used in medicine as sources of radiation for radiotherapy and for diagnostic purposes. They have numerous uses in research and industry. (Martindale, The Extra Pharmacopoeia, 30th ed, p1161) (See all compounds classified as Radiopharmaceuticals.)']",,,
8726,68727,Ropinirole hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,['Induction of vomiting in dogs.'],,"['Agents used in the treatment of Parkinson&apos;s disease. The most commonly used drugs act on the dopaminergic system in the striatum and basal ganglia or are centrally acting muscarinic antagonists. (See all compounds classified as Antiparkinson Agents.)', 'Drugs that bind to and activate dopamine receptors. (See all compounds classified as Dopamine Agonists.)']",,,
8727,68728,Quinelorane hydrochloride,CCCN1CCC[C@H]2[C@H]1CC3=CN=C(N=C3C2)N.Cl.Cl,,,['Drugs that bind to and activate dopamine receptors. (See all compounds classified as Dopamine Agonists.)'],,,
8728,68729,CID 68729,CCCN1CCC[C@H]2C1CC3=CN=C(N=C3C2)N,,,,,,
8729,68730,Bunaprolast,CCCCC1=C(C2=CC=CC=C2C(=C1)OC)OC(=O)C,,,,,,
8730,68731,Nedocromil calcium,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)[O-])C(=O)C=C(N2CC)C(=O)[O-].[Ca+2],,,"['Agents that are used to treat allergic reactions. Most of these drugs act by preventing the release of inflammatory mediators or inhibiting the actions of released mediators on their target cells. (From AMA Drug Evaluations Annual, 1994, p475) (See all compounds classified as Anti-Allergic Agents.)', 'Drugs that are used to treat asthma. (See all compounds classified as Anti-Asthmatic Agents.)', 'Compounds that prevent the release of inflammatory mediators from MAST CELLS. (See all compounds classified as Mast Cell Stabilizers.)', 'Substances that reduce or suppress INFLAMMATION. (See all compounds classified as Anti-Inflammatory Agents.)']",,,
8731,68732,"tert-butyl (2S)-2-[[(2S)-1-[[(2S)-1-[[(4S,5S,7R)-5-hydroxy-2,8-dimethyl-7-[[(2S,3S)-3-methyl-1-oxo-1-(pyridin-2-ylmethylamino)pentan-2-yl]carbamoyl]nonan-4-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]-methylamino]-1-oxo-3-phenylpropan-2-yl]carbamoyl]pyrrolidine-1-carboxylate",CC[C@H](C)[C@@H](C(=O)NCC1=CC=CC=N1)NC(=O)[C@H](C[C@@H]([C@H](CC(C)C)NC(=O)[C@H](CC2=CN=CN2)N(C)C(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@@H]4CCCN4C(=O)OC(C)(C)C)O)C(C)C,,,,,,
8732,68733,"Diethyl 4-{2-[(tert-butoxycarbonyl)vinyl]phenyl}-1,4-dihydro-2,6-dimethylpyridine-3,5-dicarboxylate;Diethyl 4-{2-[(tert-butoxycarbonyl)vinyl]phenyl}-1,4-dihydro-2,6-dimethylpyridine-3,5-dicarboxylate",CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2C=CC(=O)OC(C)(C)C)C(=O)OCC)C)C,,,,,,
8733,68734,CID 68734,CC(C)(C(=O)[O-])ONC(C1=CSC(=N1)N)C(=O)NC2CN(C2=O)C(=O)NS(=O)(=O)N3CCN(C3=O)NC(=O)C4=CC(=O)C(=CN4)[O-].[Na+].[Na+],,,,,,
