,CID,name,smiles,7.1,8.1,8.2,8.5,8.6,8.7
6494,56495,(2-(3-Guanidinopropoxy)ethyl)trimethylammonium iodide hydriodide,C[N+](C)(C)CCOCCC[NH+]=C(N)N.[I-].[I-],,,,,,
6495,56496,2-[3-(Diaminomethylideneamino)propoxy]ethyl-trimethylazanium,C[N+](C)(C)CCOCCCN=C(N)N,,,,,,
6496,56497,1-Methyl-3-piperidyl phenyl(propynyl)glycolate,CC#CC(C1=CC=CC=C1)(C(=O)OC2CCCN(C2)C)O,,,,,,
6497,56498,(1-Methyl-4-piperidyl)methyl phenyl(1-propynyl)glycolate hydrochloride,CC#CC(C1=CC=CC=C1)(C(=O)OCC2CC[NH+](CC2)C)O.[Cl-],,,,,,
6498,56499,(1-Methylpiperidin-4-yl)methyl 2-hydroxy-2-phenylpent-3-ynoate,CC#CC(C1=CC=CC=C1)(C(=O)OCC2CCN(CC2)C)O,,,,,,
6499,56500,3-alpha-Tropanyl phenyl (1-propynyl)glycolate,CC#CC(C1=CC=CC=C1)(C(=O)OC2CC3CCC(C2)N3C)O,,,,,,
6500,56501,2-Methyl-3-quinuclidyl phenyl(1-butynyl)glycolate,CCC#CC(C1=CC=CC=C1)(C(=O)OC2C(N3CCC2CC3)C)O,,,,,,
6501,56502,alpha-Isopropenylmandelic acid 1-methyl-4-pyridyl ester,CC(=C)C(C1=CC=CC=C1)(C(=O)OC2CCN(CC2)C)O,,,,,,
6502,56503,alpha-Isopropenylmandelic acid 3-quinuclidinyl ester,CC(=C)C(C1=CC=CC=C1)(C(=O)OC2CN3CCC2CC3)O,,,,,,
6503,56504,CID 56504,CCCCC=CC(C1=CC=CC=C1)(C(=O)OC2=NC3=CC=CC=C3C=C2)O,,,,,,
6504,56505,1-Methyl-4-piperidyl phenyl(propargyl)glycolate,CN1CCC(CC1)OC(=O)C(CC#C)(C2=CC=CC=C2)O,,,,,,
6505,56506,1-Methyl-4-piperidyl phenyl(1-butynyl)glycolate,CCC#CC(C1=CC=CC=C1)(C(=O)OC2CCN(CC2)C)O,,,,,,
6506,56507,1-Methyl-4-piperidyl phenyl(1-pentynyl)glycolate,CCCC#CC(C1=CC=CC=C1)(C(=O)OC2CCN(CC2)C)O,,,,,,
6507,56508,"3-Octynoic acid, 2-hydroxy-2-phenyl-, 1-methyl-4-piperidyl ester",CCCCC#CC(C1=CC=CC=C1)(C(=O)ON2CCC(CC2)C)O,,,,,,
6508,56509,"3-Nonynoic acid, 2-hydroxy-2-phenyl-, 1-methyl-4-piperidyl ester",CCCCCC#CC(C1=CC=CC=C1)(C(=O)OC2CCN(CC2)C)O,,,,,,
6509,56510,2-Hydroxy-2-phenyl-3-nonynoic acid 3-quinuclidinyl ester,CCCCCC#CC(C1=CC=CC=C1)(C(=O)OC2CN3CCC2CC3)O,,,,,,
6510,56511,alpha-(1-Propynyl)cyclopropaneglycolic acid 3-quinuclidinyl ester,CC#CC(C1CC1)(C(=O)OC2CN3CCC2CC3)O,,,,,,
6511,56512,alpha-(Phenylethynyl)mandelic acid 3-quinuclidinyl ester,C1CN2CCC1C(C2)OC(=O)C(C#CC3=CC=CC=C3)(C4=CC=CC=C4)O,,,,,,
6512,56513,1-Methyl-4-piperidyl phenyl(phenylethynyl) glycolate,CN1CCC(CC1)OC(=O)C(C#CC2=CC=CC=C2)(C3=CC=CC=C3)O,,,,,,
6513,56514,alpha-Ethynylmandelic acid 1-methyl-4-piperidyl ester,CN1CCC(CC1)OC(=O)C(C#C)(C2=CC=CC=C2)O,,,,,,
6514,56515,5-(p-Bromophenyl)-3-(2-hydroxyethyl)-5-methylhydantoin,CC1(C(=O)N(C(=O)N1)CCO)C2=CC=C(C=C2)Br,,,,,,
6515,56516,"4,5-Diisobutoxy-2-imidazolidinone",CC(C)COC1C(NC(=O)N1)OCC(C)C,,,,,,
6516,56517,"3,4-Dihydro-7-chloro-2-(piperidinomethyl)-1(2H)-naphthalenone hydrochloride",C1CC[NH+](CC1)CC2CCC3=C(C2=O)C=C(C=C3)Cl.[Cl-],,,,,,
6517,56518,"7-chloro-2-(piperidin-1-ylmethyl)-3,4-dihydro-2H-naphthalen-1-one",C1CCN(CC1)CC2CCC3=C(C2=O)C=C(C=C3)Cl,,,,,,
6518,56519,CID 56519,CCN(CC)CCC1C(=O)N=C(N(C1=O)C2=CC=C(C=C2)Cl)S,,,,,,
6519,56520,"N,N-Dimethyl-p-((o-ethylphenyl)azo)aniline",CCC1=CC=CC=C1N=NC2=CC=C(C=C2)N(C)C,,,,,,
6520,56521,CID 56521,CC1=C2C=C(C(=O)C(=C2OC(=C1)O)C[NH+]3CCCCC3)O.[Cl-],,,,,,
6521,56522,CID 56522,CC1=C2C=C(C(=O)C(=C2OC(=C1)O)CN3CCCCC3)O,,,,,,
6522,56523,N-methyl-3-[3-(trifluoromethyl)phenyl]prop-2-enamide,CNC(=O)C=CC1=CC(=CC=C1)C(F)(F)F,,,,,,
6523,56524,N-ethyl-3-[3-(trifluoromethyl)phenyl]prop-2-enamide,CCNC(=O)C=CC1=CC(=CC=C1)C(F)(F)F,,,,,,
6524,56525,CID 56525,C1=CC(=CC(=C1)C(F)(F)F)C=CC(=O)NCCO,,,,,,
6525,56526,CID 56526,CCC(CNC(=O)C=CC1=CC(=CC=C1)C(F)(F)F)O,,,,,,
6526,56527,"N,N-dimethyl-3-[3-(trifluoromethyl)phenyl]prop-2-enamide",CN(C)C(=O)C=CC1=CC(=CC=C1)C(F)(F)F,,,,,,
6527,56528,CID 56528,CC(=CC1=CC(=CC=C1)C(F)(F)F)C(=O)NC,,,,,,
6528,56529,(p-Bromophenoxy)acetic acid 2-(dimethylamino)ethyl ester hydrochloride,C[NH+](C)CCOC(=O)COC1=CC=C(C=C1)Br.[Cl-],,,,,,
6529,56530,2-(Dimethylamino)ethyl (4-bromophenoxy)acetate,CN(C)CCOC(=O)COC1=CC=C(C=C1)Br,,,,,,
6530,56531,"Oxalic acid, hydrazide 2-isopropylhydrazide",CC(C)NNC(=O)C(=O)NN,,,,,,
6531,56532,CID 56532,CC=CCOC1=C(C=CC=C1C(=O)N)C,,,,,,
6532,56533,"Benzamide, 3-methyl-2-((2-methylallyl)oxy)-",CC1=C(C(=CC=C1)C(=O)N)OCC(=C)C,,,,,,
6533,56534,"p-Ethoxybenzoic acid, 2-(methylamino)ethyl ester hydrochloride",CCOC1=CC=C(C=C1)C(=O)OCC[NH2+]C.[Cl-],,,,,,
6534,56535,2-(Methylamino)ethyl 4-ethoxybenzoate,CCOC1=CC=C(C=C1)C(=O)OCCNC,,,,,,
6535,56536,CID 56536,CC=NN(C1=CC=CC=N1)C(=O)C2=CC=NC=C2,,,,,,
6536,56537,"Acetamide, N,N-diethyl-2-(N-methylanilino)-",CCN(CC)C(=O)CN(C)C1=CC=CC=C1,,,,,,
6537,56538,"Carbanilic acid, N-(2-(dimethylamino)ethyl)-, ethyl ester",CCOC(=O)N(CCN(C)C)C1=CC=CC=C1,,,,,,
6538,56539,5-(p-(Bis(2-chloroethyl)amino)phenethyl)-5-methylhydantoin,CC1(C(=O)NC(=O)N1)CCC2=CC=C(C=C2)N(CCCl)CCCl,,,,,,
6539,56540,"Mandelic acid, alpha-isopropenyl-, (1-methyl-1,2,3,6-tetrahydro-4-pyridyl)methyl ester",CC(=C)C(C1=CC=CC=C1)(C(=O)OCC2=CCN(CC2)C)O,,,,,,
6540,56541,"Mandelic acid, alpha-(1-cyclopentenyl)-, (1-methyl-1,2,3,6-tetrahydro-4-pyridyl)methyl ester",CN1CCC(=CC1)COC(=O)C(C2=CCCC2)(C3=CC=CC=C3)O,,,,,,
6541,56542,"Mandelic acid, alpha-(3-methylbut-1-yn-3-en-1-yl)-, (1-methyl-1,2,3,6-tetrahydro-4-pyridyl)methyl ester",CC(=C)C#CC(C1=CC=CC=C1)(C(=O)OCC2=CCN(CC2)C)O,,,,,,
6542,56543,"Mandelic acid, alpha-cyclopropyl-, 2-(1-methyl-1,2,5,6-tetrahydro-4-pyridyl)ethyl ester",CN1CCC(=CC1)CCOC(=O)C(C2CC2)(C3=CC=CC=C3)O,,,,,,
6543,56544,"Mandelic acid, alpha-isopropyl-, 2-(1-methyl-1,2,3,6-tetrahydro-4-pyridyl)ethyl ester",CC(C)C(C1=CC=CC=C1)(C(=O)OCCC2=CCN(CC2)C)O,,,,,,
6544,56545,"Mandelic acid, alpha-cyclopentyl-, 1,4-dimethyl-1,2,5,6-tetrahydro-3-pyridylmethyl ester",CC1=C(CN(CC1)C)COC(=O)C(C2CCCC2)(C3=CC=CC=C3)O,,,,,,
6545,56546,"Ethyl 1,4-dimethyl-1,2,5,6-tetrahydronicotinate hydrochloride",CCOC(=O)C1=C(CC[NH+](C1)C)C.[Cl-],,,,,,
6546,56547,"ethyl 1,4-dimethyl-3,6-dihydro-2H-pyridine-5-carboxylate",CCOC(=O)C1=C(CCN(C1)C)C,,,,,,
6547,56548,2-Tropidinemethyl alpha-isopropyl-alpha-phenylglycolate,CC(C)C(C1=CC=CC=C1)(C(=O)OCC2=CCC3CCC2N3C)O,,,,,,
6548,56549,2-(1-Azabicyclo(2.2.2)oct-2-ene)methyl-alpha-isopropyl-alpha-phenylglycolate hydrochloride,CC(C)C(C1=CC=CC=C1)(C(=O)OCC2=C[NH+]3CCC2CC3)O.[Cl-],,,,,,
6549,56550,1-Azabicyclo[2.2.2]oct-2-en-3-ylmethyl 2-hydroxy-3-methyl-2-phenylbutanoate,CC(C)C(C1=CC=CC=C1)(C(=O)OCC2=CN3CCC2CC3)O,,,,,,
6550,56551,"1-AZABICYCLO(2.2.2)OCTENE-3-METHANOL, BENZILATE (ester)",C1CN2CCC1C(=C2)COC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O,,,,,,
6551,56552,"Mandelic acid, alpha-(1-cyclopentenyl)-, (1-azabicyclo(2.2.2)oct-2-en-3-yl)methyl ester",C1CC=C(C1)C(C2=CC=CC=C2)(C(=O)OCC3=CN4CCC3CC4)O,,,,,,
6552,56553,"Mandelic acid, alpha-isopropenyl-, (1-azabicyclo(2.2.2)oct-2-en-3-yl)methyl ester",CC(=C)C(C1=CC=CC=C1)(C(=O)OCC2=CN3CCC2CC3)O,,,,,,
6553,56554,CID 56554,CC(C)C(C1=CC=CC=C1)(C(=O)OCC=C2CN3CCC2CC3)O,,,,,,
6554,56555,"4-(1-Methyl-1,2,3,6-tetrahydropyridyl)methyl isopropylphenylglycolate hydrochloride",CC(C)C(C1=CC=CC=C1)(C(=O)OCC2=CC[NH+](CC2)C)O.[Cl-],,,,,,
6555,56556,"(1-methyl-3,6-dihydro-2H-pyridin-4-yl)methyl 2-hydroxy-3-methyl-2-phenylbutanoate",CC(C)C(C1=CC=CC=C1)(C(=O)OCC2=CCN(CC2)C)O,,,,,,
6556,56557,Lodelaben,CCCCCCCCCCCCCCCCCC(C1=CC(=C(C=C1)C(=O)O)Cl)O,,,,,,
6557,56558,"Acetanilide, 2'-butoxy-N-(dimethylcarbamoylmethyl)-",CCCCOC1=CC=CC=C1N(CC(=O)N(C)C)C(=O)C,,,,,,
6558,56559,"Acetanilide, 4'-butoxy-N-(dimethylcarbamoylmethyl)-",CCCCOC1=CC=C(C=C1)N(CC(=O)N(C)C)C(=O)C,,,,,,
6559,56560,p-(2-(Butylamino)propionamido)benzoic acid ethyl ester,CCCCNC(C)C(=O)NC1=CC=C(C=C1)C(=O)OCC,,,,,,
6560,56561,"Carbanilic acid, N-(2-(diethylcarbamoyl)ethyl)-, ethyl ester",CCN(CC)C(=O)CCN(C1=CC=CC=C1)C(=O)OCC,,,,,,
6561,56562,N-(1-Methyl-2-morpholinoethyl)carbanilic acid ethyl ester,CCOC(=O)N(C1=CC=CC=C1)C(C)CN2CCOCC2,,,,,,
6562,56563,"Butyranilide, 2'-bromo-4-(diethylamino)-5'-ethyl-",CCC1=CC(=C(C=C1)Br)NC(=O)CCCN(CC)CC,,,,,,
6563,56564,alpha-((2-(Hexahydro-1H-azepin-1-yl)ethoxy)methyl)benzyl alcohol,C1CCCN(CC1)CCOCC(C2=CC=CC=C2)O,,,,,,
6564,56565,"Acetohydroxamic acid, N,O-diethyl-2-(2-methoxy-4-propylphenoxy)-",CCCC1=CC(=C(C=C1)OCC(=O)N(CC)OCC)OC,,,,,,
6565,56566,3-Allyl-2-[2-(diethylamino)ethoxy]benzaldehyde,CCN(CC)CCOC1=C(C=CC=C1C=O)CC=C,,,,,,
6566,56567,"Acetohydroxamic acid, 2-(4-allyl-2-methoxyphenoxy)-N,O-diethyl-",CCN(C(=O)COC1=C(C=C(C=C1)CC=C)OC)OCC,,,,,,
6567,56568,3-(2-(Diethylamino)ethyl)-5-methyl-5-phenylhydantoin,CCN(CC)CCN1C(=O)C(NC1=O)(C)C2=CC=CC=C2,,,,,,
6568,56569,CID 56569,CCN(CC)C1C(=O)N=C(N(C1=O)C2=CC=C(C=C2)OCC)S,,,,,,
6569,56570,CID 56570,CCOC1=CC=C(C=C1)N2C(=O)C(C(=O)N=C2S)CCN(C)C,,,,,,
6570,56571,5-(Diethylamino)-1-(p-ethoxyphenyl)barbituric acid,CCN(CC)C1C(=O)NC(=O)N(C1=O)C2=CC=C(C=C2)OCC,,,,,,
6571,56572,3-Benzyl-7-methyloctanoic acid,CC(C)CCCC(CC1=CC=CC=C1)CC(=O)O,,,,,,
6572,56573,"3,7-Dimethyl-7-phenyloctanoic acid",CC(CCCC(C)(C)C1=CC=CC=C1)CC(=O)O,,,,,,
6573,56574,"N,N-Dimethyl-2-(N-(2-oxo-3-bornyl)acetamido)acetamide",CC(=O)N(CC(=O)N(C)C)C1C2CCC(C1=O)(C2(C)C)C,,,,,,
6574,56575,CID 56575,CC(=CC(=O)O)CCCC(C)(C)C1=CC=CC=C1,,,,,,
6575,56576,(3-Cyanopropyl)dimethylethylammonium iodide,CC[N+](C)(C)CCCC#N.[I-],,,,,,
6576,56577,3-Cyanopropyl-ethyl-dimethylazanium,CC[N+](C)(C)CCCC#N,,,,,,
6577,56578,"1,2,3,4-Tetrahydro-1-(4-methoxyphenyl)-6-isoquinolinol hydrochloride",COC1=CC=C(C=C1)C2C3=C(CC[NH2+]2)C=C(C=C3)O.[Cl-],,,,,,
6578,56579,"1-(4-Methoxyphenyl)-1,2,3,4-tetrahydroisoquinoline-6-ol",COC1=CC=C(C=C1)C2C3=C(CCN2)C=C(C=C3)O,,,,,,
6579,56580,"4,6-Isoquinolinediol, 1,2,3,4-tetrahydro-1-methyl-2-(phenylmethyl)-, hydrochloride, hydrate",CC1C2=C(C=C(C=C2)O)C(C[NH+]1CC3=CC=CC=C3)O.[Cl-],,,,,,
6580,56581,"2-benzyl-1-methyl-3,4-dihydro-1H-isoquinoline-4,6-diol",CC1C2=C(C=C(C=C2)O)C(CN1CC3=CC=CC=C3)O,,,,,,
6581,56582,"4,6-Isoquinolinediol, 1,2,3,4-tetrahydro-1-(2-hydroxyphenyl)-2-(phenylmethyl)-, hydrochloride",C1C(C2=C(C=CC(=C2)O)C([NH+]1CC3=CC=CC=C3)C4=CC=CC=C4O)O.[Cl-],,,,,,
6582,56583,"2-benzyl-1-(2-hydroxyphenyl)-3,4-dihydro-1H-isoquinoline-4,6-diol",C1C(C2=C(C=CC(=C2)O)C(N1CC3=CC=CC=C3)C4=CC=CC=C4O)O,,,,,,
6583,56584,"4,6-Isoquinolinediol, 1,2,3,4-tetrahydro-1-(4-hydroxyphenyl)-2-(phenylmethyl)-, hydrochloride",C1C(C2=C(C=CC(=C2)O)C([NH+]1CC3=CC=CC=C3)C4=CC=C(C=C4)O)O.[Cl-],,,,,,
6584,56585,"2-benzyl-1-(4-hydroxyphenyl)-3,4-dihydro-1H-isoquinoline-4,6-diol",C1C(C2=C(C=CC(=C2)O)C(N1CC3=CC=CC=C3)C4=CC=C(C=C4)O)O,,,,,,
6585,56586,"1,2,3,4-Tetrahydro-2-(phenylmethyl)-1-(4-pyridinyl)-4,6-isoquinolinediol",C1C(C2=C(C=CC(=C2)O)C(N1CC3=CC=CC=C3)C4=CC=NC=C4)O,,,,,,
6586,56587,"1,2,3,4-Tetrahydro-1-(2-hydroxyphenyl)-4,6-isoquinolinediol",C1C(C2=C(C=CC(=C2)O)C(N1)C3=CC=CC=C3O)O,,,,,,
6587,56588,"1,2,3,4-Tetrahydro-1-(4-hydroxyphenyl)-4,6-isoquinolinediol hexanedioate",C1C(C2=C(C=CC(=C2)O)C([NH2+]1)C3=CC=C(C=C3)O)O.C(CCC(=O)[O-])CC(=O)O,,,,,,
6588,56589,"1-(4-Hydroxyphenyl)-1,2,3,4-tetrahydroisoquinoline-4,6-diol",C1C(C2=C(C=CC(=C2)O)C(N1)C3=CC=C(C=C3)O)O,,,,,,
6589,56590,"1,2,3,4-Tetrahydro-1-(2-hydroxyphenyl)-2-methyl-4,6-isoquinolinediol HCl hydrate (2:2:3)",C[NH+]1CC(C2=C(C1C3=CC=CC=C3O)C=CC(=C2)O)O.[Cl-],,,,,,
6590,56591,"1-(2-hydroxyphenyl)-2-methyl-3,4-dihydro-1H-isoquinoline-4,6-diol",CN1CC(C2=C(C1C3=CC=CC=C3O)C=CC(=C2)O)O,,,,,,
6591,56592,"4,6-Isoquinolinediol, 1,2,3,4-tetrahydro-1-(4-methoxyphenyl)-2-methyl-, hydrochloride, hydrate (2:2:1)",C[NH+]1CC(C2=C(C1C3=CC=C(C=C3)OC)C=CC(=C2)O)O.[Cl-],,,,,,
6592,56593,"1-(4-methoxyphenyl)-2-methyl-3,4-dihydro-1H-isoquinoline-4,6-diol",CN1CC(C2=C(C1C3=CC=C(C=C3)OC)C=CC(=C2)O)O,,,,,,
6593,56594,"6-Isoquinolinol, 1,2,3,4-tetrahydro-4-chloro-1-(2-hydroxyphenyl)-2-(phenylmethyl)-, hydrochloride",C1C(C2=C(C=CC(=C2)O)C([NH+]1CC3=CC=CC=C3)C4=CC=CC=C4O)Cl.[Cl-],,,,,,
6594,56595,"2-benzyl-4-chloro-1-(2-hydroxyphenyl)-3,4-dihydro-1H-isoquinolin-6-ol",C1C(C2=C(C=CC(=C2)O)C(N1CC3=CC=CC=C3)C4=CC=CC=C4O)Cl,,,,,,
6595,56596,"1,2,3,4-Tetrahydro-1-(2-hydroxyphenyl)-6-isoquinolinol hydrochloride",C1C[NH2+]C(C2=C1C=C(C=C2)O)C3=CC=CC=C3O.[Cl-],,,,,,
6596,56597,"1-(2-Hydroxyphenyl)-1,2,3,4-tetrahydroisoquinolin-6-ol",C1CNC(C2=C1C=C(C=C2)O)C3=CC=CC=C3O,,,,,,
6597,56598,CID 56598,CC(=O)C=COCC[N+](C)(C)C.[I-],,,,,,
6598,56599,CID 56599,CC(=O)C=COCC[N+](C)(C)C,,,,,,
6599,56600,(2-(2-Cyanoethoxy)ethyl)trimethylammonium iodide,C[N+](C)(C)CCOCCC#N.[I-],,,,,,
6600,56601,2-(2-Cyanoethoxy)ethyl-trimethylazanium,C[N+](C)(C)CCOCCC#N,,,,,,
6601,56602,CID 56602,COC1=C(C(=C(C=C1)C(CN)O)C(=O)[O-])OC.[Na+],,,,,,
6602,56603,"6-(2-Amino-1-hydroxyethyl)-2,3-dimethoxybenzoic acid",COC1=C(C(=C(C=C1)C(CN)O)C(=O)O)OC,,,,,,
6603,56604,(2-Bromoethyl)(3-cyanopropyl)dimethylammonium bromide,C[N+](C)(CCCC#N)CCBr.[Br-],,,,,,
6604,56605,2-Bromoethyl-(3-cyanopropyl)-dimethylazanium,C[N+](C)(CCCC#N)CCBr,,,,,,
6605,56606,(2-Cyanoethyl)(2-hydroxyethyl)dimethylammonium bromide acetate,CC(=O)OCC[N+](C)(C)CCC#N.[Br-],,,,,,
6606,56607,2-Acetyloxyethyl-(2-cyanoethyl)-dimethylazanium,CC(=O)OCC[N+](C)(C)CCC#N,,,,,,
6607,56608,Diethyl(3-guanidinopropyl)methylammonium iodide hydriodide,CC[N+](C)(CC)CCC[NH+]=C(N)N.[I-].[I-],,,,,,
6608,56609,3-(Diaminomethylideneamino)propyl-diethyl-methylazanium,CC[N+](C)(CC)CCCN=C(N)N,,,,,,
6609,56610,"2-Norbornanamine, 3,3-diethyl-N-methyl-, hydrochloride",CCC1(C2CCC(C2)C1[NH2+]C)CC.[Cl-],,,,,,
6610,56611,"3,3-diethyl-N-methylbicyclo[2.2.1]heptan-2-amine",CCC1(C2CCC(C2)C1NC)CC,,,,,,
6611,56612,"2,4-Imidazolidinedione, 5-(3-(bis(2-chloroethyl)amino)phenyl)-",C1=CC(=CC(=C1)N(CCCl)CCCl)C2C(=O)NC(=O)N2,,,,,,
6612,56613,"BARBITURIC ACID, 5-ALLYL-5-(m-CHLOROPHENYL)-",C=CCC1(C(=O)NC(=O)NC1=O)C2=CC(=CC=C2)Cl,,,,,,
6613,56614,alpha-((2-(Dimethylamino)propoxy)methyl)benzyl alcohol,CC(COCC(C1=CC=CC=C1)O)N(C)C,,,,,,
6614,56615,"Isonicotinamide, N-(2-methyl-5-phenylpyrrol-1-YL)-",CC1=CC=C(N1NC(=O)C2=CC=NC=C2)C3=CC=CC=C3,,,,,,
6615,56616,"Isoxazole, 5-(2-(diethylamino)acetamido)-4-(2-methoxyethyl)-3-methyl-",CCN(CC)CC(=O)NC1=C(C(=NO1)C)CCOC,,,,,,
6616,56617,CID 56617,C[NH+]1CC2CC3=CC=CC=C3SC4=CC=CC(=C24)C1.C(=CC(=O)[O-])C(=O)O,,,,,,
6617,56618,"2-methyl-2,3,12,12a-tetrahydro-1H-[1]benzothiepino[4,3,2-de]isoquinoline",CN1CC2CC3=CC=CC=C3SC4=CC=CC(=C24)C1,,,,,,
6618,56619,CID 56619,C1C2C[NH2+]CC3=C2C(=CC=C3)SC4=CC=CC=C41.C(=CC(=O)[O-])C(=O)O,,,,,,
6619,56620,"2-Thia-12-azatetracyclo[8.7.1.03,8.014,18]octadeca-1(17),3,5,7,14(18),15-hexaene",C1C2CNCC3=C2C(=CC=C3)SC4=CC=CC=C41,,,,,,
6620,56621,"1H-Benzimidazole-2-methanamine, N-(5-(ethylthio)-1,3,4-thiadiazol-2-YL)-",CCSC1=NN=C(S1)N(C)C2=NC3=CC=CC=C3N2,,,,,,
6621,56622,"1H-Benzimidazole-2-methanamine, N-(5-(propylthio)-1,3,4-thiadiazol-2-YL)-",CCCSC1=NN=C(S1)N(C)C2=NC3=CC=CC=C3N2,,,,,,
6622,56623,"1H-Benzimidazole-2-methanamine, N-(5-(methylsulfonyl)-1,3,4-thiadiazol-2-YL)-",CN(C1=NC2=CC=CC=C2N1)C3=NN=C(S3)S(=O)(=O)C,,,,,,
6623,56624,"1H-Benzimidazole-2-methanamine, N-(5-(propylsulfonyl)-1,3,4-thiadiazol-2-YL)-",CCCS(=O)(=O)C1=NN=C(S1)N(C)C2=NC3=CC=CC=C3N2,,,,,,
6624,56625,"1H-Benzimidazole-2-methanamine, N-(5-(butylsulfonyl)-1,3,4-thiadiazol-2-YL)-",CCCCS(=O)(=O)C1=NN=C(S1)N(C)C2=NC3=CC=CC=C3N2,,,,,,
6625,56626,"1H-Benzimidazole-2-methanamine, N-(5-(ethylsulfonyl)-1,3,4-thiadiazol-2-YL)-",CCS(=O)(=O)C1=NN=C(S1)N(C)C2=NC3=CC=CC=C3N2,,,,,,
6626,56627,"7,8-Dichloro-10-(3-(diethylamino)-2-hydroxypropyl)isoalloxazines ulfate",CC[NH+](CC)CC(CN1C2=CC(=C(C=C2N=C3C1=NC(=O)NC3=O)Cl)Cl)O.OS(=O)(=O)[O-],,,,,,
6627,56628,"7,8-Dichloro-10-[3-(diethylamino)-2-hydroxypropyl]benzo[g]pteridine-2,4-dione",CCN(CC)CC(CN1C2=CC(=C(C=C2N=C3C1=NC(=O)NC3=O)Cl)Cl)O,,,,,,
6628,56629,"4,5-Bis(4-pentenyloxy)-2-imidazolidinone",C=CCCCOC1C(NC(=O)N1)OCCCC=C,,,,,,
6629,56630,Ethyl N-(2-(dimethylamino)-1-methylethyl)carbanilate,CCOC(=O)N(C1=CC=CC=C1)C(C)CN(C)C,,,,,,
6630,56631,"3-Benzofuranmethylamine, 2-ethyl-N-(2-methoxyethyl)-",CCC1=C(C2=CC=CC=C2O1)CNCCOC,,,,,,
6631,56632,2-Hydroxy-4-isopropoxybenzophenone,CC(C)OC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,,,,,,
6632,56633,"2-(Dimethylamino)-N-(3,4-dimethyl-5-isoxazolyl)butyramide picrate",CCC(C(=O)NC1=C(C(=NO1)C)C)[NH+](C)C.C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-],,,,,,
6633,56634,"2-(dimethylamino)-N-(3,4-dimethyl-1,2-oxazol-5-yl)butanamide",CCC(C(=O)NC1=C(C(=NO1)C)C)N(C)C,,,,,,
6634,56635,"5-(2-(Diethylamino)acetamido)-3,4-dimethylisoxazole picrate",CC[NH+](CC)CC(=O)NC1=C(C(=NO1)C)C.C1C(CC(C(C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-],,,,,,
6635,56636,"2-(diethylamino)-N-(3,4-dimethyl-1,2-oxazol-5-yl)acetamide",CCN(CC)CC(=O)NC1=C(C(=NO1)C)C,,,,,,
6636,56637,"2,4,6-Trinitrocyclohexan-1-ol",C1C(CC(C(C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],,,,,,
6637,56638,(p-Iodophenoxy)acetic acid 2-(dimethylamino)ethyl ester hydrochloride,C[NH+](C)CCOC(=O)COC1=CC=C(C=C1)I.[Cl-],,,,,,
6638,56639,2-(Dimethylamino)ethyl 2-(4-iodophenoxy)acetate,CN(C)CCOC(=O)COC1=CC=C(C=C1)I,,,,,,
6639,56640,2-Methyl-2-piperidinomethyl-1-tetralone,CC1(CCC2=CC=CC=C2C1=O)CN3CCCCC3,,,,,,
6640,56641,2-Piperidinomethyl-3-methyl-1-tetralone hydrochloride,CC1CC2=CC=CC=C2C(=O)C1C[NH+]3CCCCC3.[Cl-],,,,,,
6641,56642,"3-methyl-2-(piperidin-1-ylmethyl)-3,4-dihydro-2H-naphthalen-1-one",CC1CC2=CC=CC=C2C(=O)C1CN3CCCCC3,,,,,,
6642,56643,"3,4-Dihydro-7-methyl-2-(piperidinomethyl)-1(2H)-naphthalenone hydrochloride",CC1=CC2=C(CCC(C2=O)C[NH+]3CCCCC3)C=C1.[Cl-],,,,,,
6643,56644,"7-methyl-2-(piperidin-1-ylmethyl)-3,4-dihydro-2H-naphthalen-1-one",CC1=CC2=C(CCC(C2=O)CN3CCCCC3)C=C1,,,,,,
6644,56645,N-(4-(2-Butoxyethyl)-3-methyl-5-isoxazolyl)-2-(dimethylamino)-3-methylbutyramide,CCCCOCCC1=C(ON=C1C)NC(=O)C(C(C)C)N(C)C,,,,,,
6645,56646,"[(2,2,5-trimethyl-1,3-dithiolan-4-ylidene)amino] N-methylcarbamate",CC1C(=NOC(=O)NC)SC(S1)(C)C,,,,,,
6646,56647,"(1,4-dithian-2-ylideneamino) N-butanoyl-N-methylcarbamate",CCCC(=O)N(C)C(=O)ON=C1CSCCS1,,,,,,
6647,56648,(3-Cyanopropyl)dimethylpropylammonium iodide,CCC[N+](C)(C)CCCC#N.[I-],,,,,,
6648,56649,3-Cyanopropyl-dimethyl-propylazanium,CCC[N+](C)(C)CCCC#N,,,,,,
6649,56650,1-Methyl-1-(4-(2-oxo-1-pyrrolidinyl)-2-butynyl)aziridinium chloride,C[N+]1(CC1)CC#CCN2CCCC2=O.[Cl-],,,,,,
6650,56651,1-[4-(1-Methylaziridin-1-ium-1-yl)but-2-ynyl]pyrrolidin-2-one,C[N+]1(CC1)CC#CCN2CCCC2=O,,,,,,
